2026-05-15 18:38:41,984 INFO basketmate "GET /api/ingredients 200 1599ms"
2026-05-15 19:05:57,697 INFO basketmate "GET /api/recipes 200 800ms"
2026-05-15 19:05:58,125 INFO basketmate "GET /api/plans 200 409ms"
2026-05-15 19:05:58,592 INFO basketmate "GET /api/prices 200 442ms"
2026-05-15 19:05:58,604 INFO basketmate "GET /api/logs/recent 200 10ms"
2026-05-15 19:05:59,033 INFO basketmate "GET /api/shops 200 408ms"
2026-05-15 19:05:59,446 INFO basketmate "GET /api/shopping/task 200 398ms"
2026-05-16 04:00:45,318 INFO basketmate "GET /api/ingredients 200 2168ms"
2026-05-16 04:00:46,213 INFO basketmate "GET /api/recipes 200 850ms"
2026-05-16 04:00:46,626 INFO basketmate "GET /api/plans 200 384ms"
2026-05-16 04:00:47,047 INFO basketmate "GET /api/prices 200 409ms"
2026-05-16 04:00:47,438 INFO basketmate "GET /api/shops 200 378ms"
2026-05-16 04:00:47,858 INFO basketmate "GET /api/shopping/task 200 399ms"
2026-05-16 04:00:48,569 INFO basketmate "GET /api/logs/recent 200 11ms"
2026-05-16 04:00:58,581 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:01:08,588 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:01:18,608 INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 04:01:28,592 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:01:38,601 INFO basketmate "GET /api/logs/recent 200 23ms"
2026-05-16 04:01:48,591 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:01:58,596 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:02:08,587 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:02:18,593 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:02:28,592 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:02:38,600 INFO basketmate "GET /api/logs/recent 200 20ms"
2026-05-16 04:02:48,602 INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 04:02:58,618 INFO basketmate "GET /api/logs/recent 200 31ms"
2026-05-16 04:03:08,592 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:03:18,613 INFO basketmate "GET /api/logs/recent 200 30ms"
2026-05-16 04:03:28,603 INFO basketmate "GET /api/logs/recent 200 7ms"
2026-05-16 04:03:38,596 INFO basketmate "GET /api/logs/recent 200 21ms"
2026-05-16 04:03:46,286 INFO basketmate "GET /api/logs/recent 200 21ms"
2026-05-16 04:03:47,291 INFO basketmate "GET /api/ingredients 200 1007ms"
2026-05-16 04:03:48,094 INFO basketmate "GET /api/recipes 200 783ms"
2026-05-16 04:03:48,502 INFO basketmate "GET /api/plans 200 388ms"
2026-05-16 04:03:48,899 INFO basketmate "GET /api/prices 200 384ms"
2026-05-16 04:03:49,321 INFO basketmate "GET /api/shops 200 372ms"
2026-05-16 04:03:49,713 INFO basketmate "GET /api/shopping/task 200 378ms"
2026-05-16 04:04:26,356 INFO basketmate "GET /api/logs/recent 200 1187ms"
2026-05-16 04:04:26,358 INFO basketmate "GET /api/ingredients 200 1182ms"
2026-05-16 04:04:27,181 INFO basketmate "GET /api/recipes 200 784ms"
2026-05-16 04:04:27,576 INFO basketmate "GET /api/plans 200 381ms"
2026-05-16 04:04:27,973 INFO basketmate "GET /api/prices 200 383ms"
2026-05-16 04:04:28,361 INFO basketmate "GET /api/shops 200 373ms"
2026-05-16 04:04:28,784 INFO basketmate "GET /api/shopping/task 200 402ms"
2026-05-16 04:04:35,094 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:04:45,104 INFO basketmate "GET /api/logs/recent 200 30ms"
2026-05-16 04:04:47,234 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:04:48,356 INFO basketmate "GET /api/ingredients 200 1120ms"
2026-05-16 04:04:49,134 INFO basketmate "GET /api/recipes 200 762ms"
2026-05-16 04:04:49,517 INFO basketmate "GET /api/plans 200 368ms"
2026-05-16 04:04:49,903 INFO basketmate "GET /api/prices 200 376ms"
2026-05-16 04:04:50,280 INFO basketmate "GET /api/shops 200 365ms"
2026-05-16 04:04:50,663 INFO basketmate "GET /api/shopping/task 200 372ms"
2026-05-16 04:04:57,241 INFO basketmate "GET /api/logs/recent 200 18ms"
2026-05-16 04:05:07,247 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:05:17,262 INFO basketmate "GET /api/logs/recent 200 26ms"
2026-05-16 04:05:27,249 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:05:37,247 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:05:47,236 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:17:00,080 INFO basketmate "GET /api/ingredients 200 1672ms"
2026-05-16 04:17:00,094 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:17:00,926 INFO basketmate "GET /api/recipes 200 796ms"
2026-05-16 04:17:01,325 INFO basketmate "GET /api/plans 200 380ms"
2026-05-16 04:17:01,730 INFO basketmate "GET /api/prices 200 387ms"
2026-05-16 04:17:02,165 INFO basketmate "GET /api/shops 200 421ms"
2026-05-16 04:17:02,560 INFO basketmate "GET /api/shopping/task 200 380ms"
2026-05-16 04:17:09,998 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:17:20,006 INFO basketmate "GET /api/logs/recent 200 25ms"
2026-05-16 04:17:32,347 INFO basketmate "GET /api/logs/recent 200 21ms"
2026-05-16 04:17:51,319 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:17:56,670 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:17:58,148 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:17:59,660 INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 04:18:01,754 INFO basketmate "GET /api/logs/recent 200 20ms"
2026-05-16 04:18:04,058 INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 04:27:18,504 INFO basketmate "GET /api/logs/recent 200 1741ms"
2026-05-16 04:27:18,506 INFO basketmate "GET /api/ingredients 200 1734ms"
2026-05-16 04:27:19,533 INFO basketmate "GET /api/recipes 200 972ms"
2026-05-16 04:27:19,938 INFO basketmate "GET /api/plans 200 386ms"
2026-05-16 04:27:20,348 INFO basketmate "GET /api/prices 200 386ms"
2026-05-16 04:27:20,745 INFO basketmate "GET /api/shops 200 382ms"
2026-05-16 04:27:21,155 INFO basketmate "GET /api/shopping/task 200 391ms"
2026-05-16 04:28:06,695 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:28:21,246 INFO basketmate "GET /api/logs/recent 200 29ms"
2026-05-16 04:28:22,661 INFO basketmate "GET /api/logs/recent 200 18ms"
2026-05-16 04:28:23,531 INFO basketmate "GET /api/ingredients 200 867ms"
2026-05-16 04:28:24,389 INFO basketmate "GET /api/recipes 200 838ms"
2026-05-16 04:28:24,805 INFO basketmate "GET /api/plans 200 402ms"
2026-05-16 04:28:25,208 INFO basketmate "GET /api/prices 200 391ms"
2026-05-16 04:28:25,608 INFO basketmate "GET /api/shops 200 387ms"
2026-05-16 04:28:25,998 INFO basketmate "GET /api/shopping/task 200 379ms"
2026-05-16 04:28:27,077 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:39:41,857 INFO basketmate "GET /api/logs/recent 200 1634ms"
2026-05-16 04:39:41,859 INFO basketmate "GET /api/ingredients 200 1629ms"
2026-05-16 04:39:42,902 INFO basketmate "GET /api/recipes 200 998ms"
2026-05-16 04:39:44,357 INFO basketmate "GET /api/plans 200 381ms"
2026-05-16 04:39:44,763 INFO basketmate "GET /api/prices 200 393ms"
2026-05-16 04:39:45,173 INFO basketmate "GET /api/shops 200 396ms"
2026-05-16 04:39:45,578 INFO basketmate "GET /api/shopping/task 200 389ms"
2026-05-16 04:39:46,333 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:39:47,359 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:40:27,574 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:40:38,750 INFO basketmate "GET /api/logs/recent 200 33ms"
2026-05-16 04:40:40,618 INFO basketmate "GET /api/logs/recent 200 18ms"
2026-05-16 04:40:45,050 INFO basketmate "GET /api/logs/recent 200 27ms"
2026-05-16 04:40:48,363 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:40:51,687 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:40:53,976 INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 04:40:56,538 INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 04:40:57,523 INFO basketmate "GET /api/logs/recent 200 18ms"
2026-05-16 04:41:00,108 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:41:10,112 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:41:20,122 INFO basketmate "GET /api/logs/recent 200 20ms"
2026-05-16 04:41:30,113 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:41:40,110 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:41:50,109 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:42:00,107 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:42:10,109 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:42:20,110 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:42:30,119 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:42:40,109 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:42:50,114 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:43:00,124 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:43:11,087 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:43:21,082 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:43:31,090 INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 04:43:40,112 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 04:43:50,116 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:44:00,110 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:44:07,178 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 04:44:17,240 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 04:44:25,234 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 04:45:03,101 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 12:47:39,777 INFO basketmate "GET /api/logs/recent 200 9ms"
2026-05-16 12:47:41,438 INFO basketmate "GET /api/ingredients 200 1661ms"
2026-05-16 12:47:42,240 INFO basketmate "GET /api/recipes 200 788ms"
2026-05-16 12:47:42,633 INFO basketmate "GET /api/plans 200 379ms"
2026-05-16 12:47:43,024 INFO basketmate "GET /api/prices 200 378ms"
2026-05-16 12:47:43,406 INFO basketmate "GET /api/shops 200 372ms"
2026-05-16 12:47:43,787 INFO basketmate "GET /api/shopping/task 200 371ms"
2026-05-16 12:47:44,827 INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 12:47:58,506 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 12:48:00,788 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 12:48:02,612 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 12:48:03,552 INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 12:48:04,493 INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 12:48:19,637 INFO basketmate "GET /api/logs/recent 200 12ms"
2026-05-16 12:52:59.%f.INFO basketmate "GET /api/logs/recent 200 1373ms"
2026-05-16 12:52:59.%f.INFO basketmate "GET /api/ingredients 200 1356ms"
2026-05-16 12:53:00.%f.INFO basketmate "GET /api/recipes 200 815ms"
2026-05-16 12:53:01.%f.INFO basketmate "GET /api/plans 200 384ms"
2026-05-16 12:53:01.%f.INFO basketmate "GET /api/prices 200 393ms"
2026-05-16 12:53:01.%f.INFO basketmate "GET /api/shops 200 396ms"
2026-05-16 12:53:02.%f.INFO basketmate "GET /api/shopping/task 200 384ms"
2026-05-16 12:53:32.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 12:53:45.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 12:54:11.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 12:54:14.%f.INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 12:54:20.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 12:54:30.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:26:18.%f.INFO basketmate "GET /api/logs/recent 200 1790ms"
2026-05-16 13:26:18.%f.INFO basketmate "GET /api/ingredients 200 1777ms"
2026-05-16 13:26:19.%f.INFO basketmate "GET /api/recipes 200 820ms"
2026-05-16 13:26:20.%f.INFO basketmate "GET /api/plans 200 387ms"
2026-05-16 13:26:20.%f.INFO basketmate "GET /api/prices 200 389ms"
2026-05-16 13:26:21.%f.INFO basketmate "GET /api/shops 200 372ms"
2026-05-16 13:26:21.%f.INFO basketmate "GET /api/shopping/task 200 389ms"
2026-05-16 13:26:27.%f.INFO basketmate "GET /api/logs/recent 200 20ms"
2026-05-16 13:26:37.%f.INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 13:26:47.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:26:57.%f.INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 13:27:07.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:27:17.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:27:27.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:27:37.%f.INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 13:27:47.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:27:57.%f.INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 13:28:07.%f.INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 13:28:17.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:28:27.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:28:37.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:28:47.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:28:57.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:29:07.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:29:17.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:29:27.%f.INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 13:29:37.%f.INFO basketmate "GET /api/logs/recent 200 23ms"
2026-05-16 13:29:47.%f.INFO basketmate "GET /api/logs/recent 200 23ms"
2026-05-16 13:29:57.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:30:07.%f.INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 13:30:17.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:30:27.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:30:37.%f.INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 13:30:47.%f.INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 13:30:57.%f.INFO basketmate "GET /api/logs/recent 200 8ms"
2026-05-16 13:30:58.%f.INFO basketmate "GET /api/logs/recent 200 35ms"
2026-05-16 13:30:59.%f.INFO basketmate "GET /api/ingredients 200 1346ms"
2026-05-16 13:31:00.%f.INFO basketmate "GET /api/recipes 200 781ms"
2026-05-16 13:31:00.%f.INFO basketmate "GET /api/plans 200 379ms"
2026-05-16 13:31:01.%f.INFO basketmate "GET /api/prices 200 401ms"
2026-05-16 13:31:01.%f.INFO basketmate "GET /api/shops 200 376ms"
2026-05-16 13:31:01.%f.INFO basketmate "GET /api/shopping/task 200 383ms"
2026-05-16 13:31:08.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:31:18.%f.INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 13:31:28.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:31:38.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:31:48.%f.INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 13:31:58.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:32:08.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:32:18.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:32:28.%f.INFO basketmate "GET /api/logs/recent 200 14ms"
2026-05-16 13:33:01.%f.INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 13:34:01.%f.INFO basketmate "GET /api/logs/recent 200 16ms"
2026-05-16 13:35:01.%f.INFO basketmate "GET /api/logs/recent 200 13ms"
2026-05-16 13:36:01.%f.INFO basketmate "GET /api/logs/recent 200 17ms"
2026-05-16 13:36:22.%f.INFO basketmate "GET /api/logs/recent 200 15ms"
2026-05-16 13:36:23.%f.INFO basketmate "GET /api/logs/recent 200 25ms"
